name, gs_email, as_pc_chair, as_pc, as_session_chair, as_panelist, as_keynote_speaker, as_author, pc_chairs, pcs, session_chairs, panels, keynotes, papers, gender, country, sector, npubs, hindex, hindex5y, i10index, i10index5y, citedby
"Han, Hyuck", @dongduk.ac.kr, 0, 0, 0, 0, 0, 1, , , , , , Cluster_17_023, M, KR, EDU, 71, 12, 10, 16, 12, 531
"Han, Hyungseok", @kaist.ac.kr, 0, 0, 0, 0, 0, 1, , , , , , CCS_17_145, M, KR, EDU, 2, 1, 1, 1, 1, 20
"Han, Jaehyun", , 0, 0, 0, 0, 0, 1, , , , , , Cluster_17_025, M, , , , , , , , 
"Han, Jiawei", @cs.uiuc.edu, 0, 0, 0, 0, 0, 3, , , , , , "SIGIR_17_025, KDD_17_005, KDD_17_057", M, US, EDU, 994, 151, 109, 649, 549, 138027
"Han, Juhyeng", , 0, 0, 0, 0, 0, 1, , , , , , NSDI_17_010, , , , , , , , , 
"Han, Li", , 0, 0, 0, 0, 0, 1, , , , , , Cluster_17_050, M, , , , , , , , 
"Han, Shi", , 0, 0, 0, 0, 0, 1, , , , , , SIGMOD_17_004, M, , , , , , , , 
"Han, Wei", , 0, 0, 0, 0, 0, 1, , , , , , PACT_17_016, M, , , , , , , , 
"Han, Wonkyu", @asu.edu, 0, 0, 0, 0, 0, 1, , , , , , NDSS_17_008, M, US, EDU, 11, 3, 3, 2, 2, 98
"Han, Wook-Shin", @dblab.postech.ac.kr, 0, 1, 0, 0, 0, 0, , KDD, , , , , M, KR, EDU, 111, 20, 14, 35, 25, 1552
"Han, Xinhui", , 0, 0, 0, 0, 0, 1, , , , , , CCS_17_051, , , , , , , , , 
"Han, Xueyuan", @g.harvard.edu, 0, 0, 0, 0, 0, 3, , , , , , "HotCloud_17_018, SOCC_17_030, SOCC_17_038", M, US, EDU, 3, 1, 1, 0, 0, 6
"Han, Yanni", , 0, 0, 0, 0, 0, 1, , , , , , IPDPS_17_042, , , , , , , , , 
"Han, Yi", @rutgers.edu, 0, 0, 0, 0, 0, 1, , , , , , CCS_17_068, M, US, EDU, 1, 0, 0, 0, 0, 0
"Han, Yinhe", , 0, 1, 0, 0, 0, 1, , HiPC, , , , HPCA_17_042, M, , , , , , , , 
"Han, Yufei", @symantec.com, 0, 0, 0, 0, 0, 1, , , , , , CCS_17_081, M, , COM, 39, 12, 10, 12, 10, 324
"Hanafy, Yasser Y.", , 0, 0, 0, 0, 0, 1, , , , , , IISWC_17_004, , , , , , , , , 
"Hanai, Masatoshi", , 0, 0, 0, 0, 0, 1, , , , , , ICPP_17_050, M, , , , , , , , 
"Hanbury, Allan", @ifs.tuwien.ac.at, 0, 1, 0, 0, 0, 0, , SIGIR, , , , , M, AT, EDU, 281, 33, 23, 80, 62, 3653
"Hanczewski, Slawomir", @et.put.poznan.pl, 0, 0, 0, 0, 0, 1, , , , , , HPCC_17_040, M, PL, EDU, 51, 10, 9, 10, 9, 233
"Hand, Steven", @cl.cam.ac.uk, 0, 1, 0, 0, 0, 0, , EuroSys, , , , , M, UK, EDU, 105, 33, 24, 53, 37, 14705
"Handley, Mark", @cs.ucl.ac.uk, 0, 0, 0, 0, 0, 2, , , , , , "SIGCOMM_17_026, SIGCOMM_17_029", M, UK, EDU, 223, 73, 44, 124, 86, 50992
"Hanebutte, Ulf", , 0, 1, 0, 0, 0, 0, , SC, , , , , M, , , , , , , , 
"Haney, Samuel", , 0, 0, 0, 0, 0, 1, , , , , , SIGMOD_17_022, M, , , , , , , , 
"Hankendi, Can", @amd.com, 0, 1, 0, 0, 0, 0, , HiPC, , , , , M, , COM, 21, 7, 7, 5, 5, 297
"Hanlon, Matthew R.", , 0, 0, 0, 0, 0, 1, , , , , , SC_17_034, M, , , , , , , , 
"Hanrahan, Pat", @cs.stanford.edu, 0, 0, 0, 0, 0, 1, , , , , , OOPSLA_17_046, M, US, EDU, 308, 82, 53, 166, 125, 35186
"Hanratty, Tim", @mail.mil, 0, 0, 0, 0, 0, 2, , , , , , "SIGIR_17_025, KDD_17_005", M, US, GOV, 65, 7, 7, 6, 4, 313
"Hansen, Audun", @simula.no, 0, 0, 0, 0, 0, 1, , , , , , MobiCom_17_005, M, NO, GOV, 76, 21, 16, 27, 21, 1339
"Hansen, Timothy", @sdstate.edu, 0, 1, 1, 1, 0, 1, , HPCC, HPCC, HPCC, , HPCC_17_017, M, US, EDU, 37, 5, 5, 2, 2, 109
"Hanumolu, Pavan Kumar", , 0, 0, 0, 0, 0, 1, , , , , , HPCA_17_015, , , , , , , , , 
"Hanzich, Mauricio", @bsc.es, 0, 0, 0, 0, 0, 1, , , , , , HPCA_17_044, M, ES, GOV, 78, 8, 6, 7, 5, 285
"Hao, Chunliang", , 0, 0, 0, 0, 0, 1, , , , , , CCGrid_17_071, M, , , , , , , , 
"Hao, Mingzhe", @uchicago.edu, 0, 0, 0, 0, 0, 2, , , , , , "FAST_17_002, SOSP_17_011", M, US, EDU, 11, 6, 6, 6, 6, 214
"Hao, Shuang", @utdallas.edu, 0, 0, 0, 0, 0, 1, , , , , , CCS_17_131, M, US, EDU, 15, 6, 5, 5, 5, 322
"Hao, Yuchen", @cs.ucla.edu, 0, 0, 0, 0, 0, 1, , , , , , HPCA_17_004, M, US, EDU, 4, 3, 3, 1, 1, 27
"Haque, Md E.", @google.com, 0, 0, 0, 0, 0, 1, , , , , , MICRO_17_045, M, , COM, 27, 6, 6, 4, 4, 356
"Haque, Waqar", , 0, 0, 1, 0, 0, 1, , , HPCC, , , HPCC_17_074, M, , , , , , , , 
"Harchol-Balter, Mor", @cs.cmu.edu, 0, 1, 1, 0, 0, 2, , SIGMETRICS, SIGMETRICS, , , "NSDI_17_029, SOCC_17_044", M, US, EDU, 172, 40, 29, 77, 57, 7367
"Hardaker, Wes", @isi.edu, 0, 0, 0, 0, 0, 1, , , , , , IMC_17_028, M, US, EDU, 49, 9, 7, 9, 5, 267
"Hardavellas, Nikos", @northwestern.edu, 0, 2, 0, 0, 0, 0, , "ISPASS, HPCA", , , , , M, US, EDU, 77, 19, 13, 26, 19, 2563
"Hardekopf, Ben", , 0, 0, 0, 0, 0, 1, , , , , , ASPLOS_17_013, M, , , , , , , , 
"Hardhik, Mallipeddi", , 0, 0, 0, 0, 0, 1, , , , , , ICPP_17_006, M, , , , , , , , 
"Hardock, Sergey", , 0, 0, 0, 0, 0, 1, , , , , , SIGMOD_17_040, M, , , , , , , , 
"Hargrove, William", @geobabble.org, 0, 0, 0, 0, 0, 1, , , , , , Cluster_17_027, M, US, GOV, 242, 34, 26, 67, 46, 6061
"Hari, Siva Kumar Sastry", @nvidia.com, 0, 0, 0, 0, 0, 2, , , , , , "SC_17_006, ISPASS_17_011", M, , COM, 16, 11, 10, 12, 11, 554
"Haria, Swapnil", @cs.wisc.edu, 0, 0, 0, 0, 0, 1, , , , , , ASPLOS_17_010, M, US, EDU, 13, 1, 1, 0, 0, 5
"Haridi, Seif", @sics.se, 0, 0, 0, 0, 0, 1, , , , , , FAST_17_007, M, SE, COM, 278, 35, 18, 99, 39, 5912
"Hariharan, Bharath", @cs.cornell.edu, 0, 0, 0, 0, 0, 1, , , , , , SOCC_17_033, M, US, EDU, 27, 17, 17, 19, 19, 2119
"Hariri, Salim", MISSING, 0, 1, 0, 0, 0, 1, , HPDC, , , , HPCC_17_039, M, , , 377, 29, 20, 83, 36, 6532
"Harlap, Aaron", @andrew.cmu.edu, 0, 0, 0, 0, 0, 2, , , , , , "NSDI_17_036, EuroSys_17_006", M, US, EDU, 5, 1, 1, 0, 0, 1
"Harms, Kevin", @alcf.anl.gov, 0, 0, 0, 0, 0, 1, , , , , , SC_17_048, M, US, GOV, 27, 9, 9, 7, 7, 425
"Harnik, Danny", @il.ibm.com, 0, 1, 1, 0, 0, 0, , FAST, FAST, , , , M, IL, COM, 50, 17, 15, 19, 16, 1428
"Harper, Robert", , 0, 0, 0, 0, 0, 1, , , , , , PLDI_17_035, M, , , , , , , , 
"Harris, Tim", @oracle.com, 1, 5, 2, 0, 0, 3, VEE, "EuroSys, VEE, PPoPP, PLDI, SOSP", "VEE, VEE", , , "EuroSys_17_001, EuroSys_17_018, HotStorage_17_004", M, US, COM, 217, 39, 30, 92, 62, 18727
"Harrison, Peter", @doc.ic.ac.uk, 0, 1, 0, 0, 0, 1, , MASCOTS, , , , MASCOTS_17_009, M, UK, EDU, 283, 34, 18, 85, 34, 4562
"Harrison, Robert", @stonybrook.edu, 0, 1, 0, 0, 0, 0, , IPDPS, , , , , M, US, EDU, 316, 52, 26, 113, 67, 19145
"Harrison, Travis", @anl.gov, 0, 0, 0, 0, 0, 1, , , , , , Middleware_17_017, M, US, GOV, 48, 19, 16, 21, 18, 2652
"Harrod, Bill", , 0, 0, 0, 1, 0, 0, , , , SC, , , M, , , , , , , , 
"Harsha, Ben", , 0, 0, 0, 0, 0, 1, , , , , , CCS_17_062, M, , , , , , , , 
"Hartman-Baker, Rebecca", , 0, 0, 0, 1, 0, 0, , , , SC, , , F, , , , , , , , 
"Hartung, Gunnar", , 0, 0, 0, 0, 0, 1, , , , , , CCS_17_119, M, , , , , , , , 
"Harutyunyan, Hovhaness A.", , 0, 0, 0, 0, 0, 1, , , , , , HPCC_17_020, M, , , , , , , , 
"Harvey, Morgan", @northumbria.ac.uk, 0, 1, 0, 0, 0, 2, , SIGIR, , , , "SIGIR_17_016, SIGIR_17_058", M, UK, EDU, 47, 11, 11, 16, 16, 412
"Harvey, Paul", , 0, 1, 0, 0, 0, 0, , EuroPar, , , , , M, , , , , , , , 
"Harwood, Aaron", @unimelb.edu.au, 0, 1, 0, 0, 0, 1, , IPDPS, , , , ICPP_17_058, M, AU, EDU, 137, 18, 14, 30, 20, 1335
"Harwood, Jack", , 0, 0, 0, 1, 0, 0, , , , IGSC, , , M, , , , , , , , 
"Hasan, Mahbub", @cs.ucr.edu, 0, 0, 0, 0, 0, 1, , , , , , SIGMOD_17_071, M, US, EDU, 5, 3, 3, 0, 0, 20
"Hasan, Mohammad", @cs.iupui.edu, 0, 1, 0, 0, 0, 0, , KDD, , , , , M, US, EDU, 91, 21, 17, 34, 30, 2259
"Hasan, Saif", , 0, 0, 0, 0, 0, 1, , , , , , SIGCOMM_17_020, M, , , , , , , , 
"Hashemi, Ali B.", @utoronto.ca, 0, 0, 0, 0, 0, 1, , , , , , VEE_17_008, M, CA, EDU, 34, 12, 12, 13, 12, 504
"Hashemian, Raoufeh", @ucalgary.ca, 0, 0, 0, 0, 0, 1, , , , , , ICPE_17_012, F, CA, EDU, 6, 4, 4, 2, 2, 55
"Hashimoto, Masatomo", @p.chibakoudai.jp, 0, 0, 0, 0, 0, 1, , , , , , ICPE_17_026, , JP, EDU, 30, 6, 4, 4, 1, 193
"Hashmi, Jahanzeb Maqbool", @osu.edu, 0, 0, 0, 0, 0, 3, , , , , , "ICPP_17_017, PPoPP_17_027, HiPC_17_040", M, US, EDU, 3, 1, 1, 0, 0, 3
"Hasibi, Faegheh", @idi.ntnu.no, 0, 0, 0, 0, 0, 1, , , , , , SIGIR_17_077, F, NO, EDU, 15, 4, 4, 2, 2, 52
"Hass, David", , 0, 1, 0, 0, 0, 0, , ISPASS, , , , , M, , , , , , , , 
"Hassan, Ahmed", @microsoft.com, 0, 0, 0, 0, 0, 1, , , , , , SIGIR_17_017, M, , COM, 108, 20, 19, 38, 32, 1524
"Hassan, Hasan", @inf.ethz.ch, 0, 0, 0, 0, 0, 3, , , , , , "SIGMETRICS_17_015, MICRO_17_023, HPCA_17_016", M, CH, EDU, 10, 3, 3, 1, 1, 33
"Hassan, Mahbub", @cse.unsw.edu.au, 0, 0, 0, 0, 0, 1, , , , , , NDSS_17_016, M, AU, EDU, 214, 22, 16, 55, 31, 2161
"Hassan, Wajih Ul", @illinois.edu, 0, 0, 0, 0, 0, 1, , , , , , ATC_17_008, M, US, EDU, 7, 1, 1, 0, 0, 1
"Hassanieh, Haitham", @illinois.edu, 0, 2, 0, 0, 0, 0, , "SIGCOMM, MobiCom", , , , , M, US, EDU, 34, 13, 13, 13, 13, 1241
"Hassanzadeh, Oktie", @cs.toronto.edu, 0, 1, 0, 0, 0, 0, , SIGMOD, , , , , M, US, EDU, 65, 19, 17, 23, 21, 1120
"Hasselbring, Wilhelm", @email.uni-kiel.de, 0, 1, 0, 0, 0, 0, , ICPE, , , , , M, DE, EDU, 446, 34, 24, 107, 58, 4716
"Hastings, Marcella", @cis.upenn.edu, 0, 0, 0, 0, 0, 1, , , , , , NDSS_17_024, F, US, EDU, 2, 2, 2, 1, 1, 16
"Hatanaka, Masayuki", , 0, 0, 0, 0, 0, 1, , , , , , SC_17_057, M, , , , , , , , 
"Hauff, Claudia", @tudelft.nl, 0, 1, 0, 0, 0, 0, , SIGIR, , , , , F, NL, EDU, 113, 19, 18, 33, 29, 1310
"Hauser, Frederik", , 0, 0, 0, 0, 0, 1, , , , , , ICPE_17_009, M, , , , , , , , 
"Hauswald, Johann", @umich.edu, 0, 0, 0, 0, 0, 1, , , , , , ASPLOS_17_042, M, US, EDU, 6, 3, 3, 2, 2, 79
"Havens, John C.", , 0, 0, 0, 1, 0, 0, , , , CCS, , , M, , , , , , , , 
"Hawblitzel, Chris", , 0, 0, 0, 0, 0, 1, , , , , , SOSP_17_018, M, , , , , , , , 
"Hawick, Ken", @hull.ac.uk, 0, 1, 0, 0, 0, 0, , ICPP, , , , , M, UK, EDU, 478, 27, 17, 99, 38, 3655
"Hay, Michael", @colgate.edu, 0, 1, 1, 0, 0, 2, , SIGMOD, SIGMOD, , , "SIGMOD_17_027, CCS_17_086", M, US, EDU, 27, 15, 14, 18, 18, 2410
"Hayashi, Akihiro", @rice.edu, 0, 1, 0, 0, 0, 0, , PPoPP, , , , , M, US, EDU, 47, 8, 7, 7, 4, 223
"Hayes, Ari B.", @cs.rutgers.edu, 0, 0, 0, 0, 0, 2, , , , , , "SIGMETRICS_17_005, ATC_17_016", M, US, EDU, 6, 2, 2, 1, 1, 21
"Haymes, Charles L.", , 0, 0, 0, 0, 0, 1, , , , , , MICRO_17_003, M, , , , , , , , 
"Haynes, Brandon", , 0, 0, 0, 0, 0, 1, , , , , , CIDR_17_012, M, , , , , , , , 
"Hazay, Carmit", @biu.ac.il, 0, 0, 0, 0, 0, 1, , , , , , CCS_17_129, F, IL, EDU, 64, 19, 19, 29, 27, 1488
"Hazelwood, Kim", @fb.com, 0, 3, 1, 0, 0, 0, , "ASPLOS, ISCA, MICRO", ISCA, , , , F, , COM, 71, 23, 15, 32, 24, 4477
"He, Ben", , 0, 1, 0, 0, 0, 0, , SIGIR, , , , , M, , , , , , , , 
"He, Bingsheng", @comp.nus.edu.sg, 0, 3, 0, 0, 0, 1, , "IPDPS, EuroPar, CCGrid", , , , SC_17_011, M, SG, EDU, 197, 34, 33, 70, 60, 4528
"He, Daqing", @pitt.edu, 0, 1, 0, 0, 0, 1, , SIGIR, , , , SIGIR_17_041, M, US, EDU, 197, 21, 18, 60, 48, 2213
"He, Hao", , 0, 0, 0, 0, 0, 1, , , , , , IPDPS_17_014, M, , , , , , , , 
"He, Jiahuan", MISSING, 0, 0, 0, 0, 0, 1, , , , , , ATC_17_016, M, , , 12, 6, 5, 4, 4, 250
"He, Jin", , 0, 0, 0, 0, 0, 1, , , , , , ICDM_17_014, , , , , , , , , 
"He, Jingrui", @asu.edu, 0, 1, 0, 0, 0, 3, , ICDM, , , , "KDD_17_048, ICDM_17_004, ICDM_17_007", F, US, EDU, 192, 19, 17, 29, 26, 1668
"He, Jiyin", @cwi.nl, 0, 1, 0, 0, 0, 0, , SIGIR, , , , , F, NL, GOV, 68, 15, 13, 22, 19, 1136
"He, Jun", @cs.wisc.edu, 0, 0, 0, 0, 0, 1, , , , , , EuroSys_17_011, M, US, EDU, 11, 7, 7, 5, 5, 118
"He, Junxian", , 0, 0, 0, 0, 0, 1, , , , , , KDD_17_051, M, , , , , , , , 
"He, Lifang", @uic.edu, 0, 0, 0, 0, 0, 1, , , , , , KDD_17_054, F, US, EDU, 35, 9, 9, 9, 9, 247
"He, Paul", @edu.uwaterloo.ca, 0, 0, 0, 0, 0, 1, , , , , , OOPSLA_17_002, , CA, EDU, 2, 1, 1, 0, 0, 2
"He, Qi", @linkedin.com, 0, 1, 0, 0, 0, 0, , SIGIR, , , , , M, US, COM, 51, 18, 17, 24, 21, 3696
"He, Qiang", @swin.edu.au, 0, 0, 0, 0, 0, 1, , , , , , CLOUD_17_010, M, AU, EDU, 43, 12, 11, 12, 12, 461
"He, Qing", @ics.ict.ac.cn, 0, 1, 0, 0, 0, 0, , ICDM, , , , , M, CN, EDU, 205, 25, 21, 51, 33, 2390
"He, Shuibing", @whu.edu.cn, 0, 0, 0, 0, 0, 1, , , , , , ICPP_17_042, M, CN, EDU, 46, 8, 8, 7, 7, 188
"He, Tian", @cs.umn.edu, 0, 1, 0, 0, 0, 1, , MobiCom, , , , MobiCom_17_001, M, US, EDU, 292, 61, 49, 161, 144, 20786
"He, Weiping", @vt.edu, 0, 0, 0, 0, 0, 2, , , , , , "FAST_17_009, FAST_17_022", F, US, EDU, 60, 8, 6, 6, 3, 258
"He, Xi", @cs.duke.edu, 0, 0, 0, 0, 0, 1, , , , , , CCS_17_087, F, US, EDU, 6, 2, 2, 2, 2, 75
"He, Xiangnan", @comp.nus.edu.sg, 0, 1, 0, 0, 0, 4, , SIGIR, , , , "SIGIR_17_019, SIGIR_17_034, SIGIR_17_036, SIGIR_17_059", M, SG, EDU, 28, 8, 8, 7, 7, 252
"He, Xiao", @neclab.eu, 0, 0, 0, 0, 0, 1, , , , , , ICDM_17_035, M, DE, COM, 15, 7, 7, 5, 5, 146
"He, Xiaofeng", , 0, 2, 0, 0, 0, 0, , "KDD, ICDM", , , , , M, , , , , , , , 
"He, Xubin", @temple.edu, 0, 1, 0, 0, 0, 3, , SC, , , , "Cluster_17_034, MASCOTS_17_008, MASCOTS_17_015", M, US, EDU, 115, 23, 18, 43, 36, 1476
"He, Yeye", , 0, 0, 0, 0, 0, 1, , , , , , SIGMOD_17_049, F, , , , , , , , 
"He, Yi", , 0, 0, 0, 0, 0, 1, , , , , , CCS_17_065, , , , , , , , , 
"He, Yuan", @sut.edu.cn, 0, 0, 0, 0, 0, 1, , , , , , IPDPS_17_072, M, CN, EDU, 11, 3, 3, 0, 0, 23
"He, Yuan", @greenorbs.com, 0, 0, 0, 0, 0, 1, , , , , , MobiCom_17_021, M, , COM, 98, 22, 22, 37, 36, 2286
"He, Yuxiong", @microsoft.com, 0, 2, 0, 0, 0, 7, , "PPoPP, ICAC", , , , "SIGIR_17_061, ASPLOS_17_019, SPAA_17_010, Middleware_17_019, Middleware_17_020, MICRO_17_045, SOCC_17_013", F, , COM, 82, 18, 16, 24, 22, 921
"He, Zecheng", @mail.ustc.edu.cn, 0, 0, 0, 0, 0, 1, , , , , , MICRO_17_024, M, CN, EDU, 3, 0, 0, 0, 0, -1
"He, Zhenxue", , 0, 0, 0, 0, 0, 1, , , , , , HPCC_17_060, , , , , , , , , 
"Heart, Karen", , 0, 0, 0, 0, 0, 1, , , , , , CIDR_17_019, F, , , , , , , , 
"Heck, Larry", , 0, 0, 0, 1, 0, 0, , , , KDD, , , M, , , , , , , , 
"Hedayati, Mohammad", , 0, 0, 0, 0, 0, 1, , , , , , ATC_17_016, M, , , , , , , , 
"Hedin, Görel", @cs.lth.se, 0, 0, 0, 0, 0, 1, , , , , , SLE_17_018, F, SE, EDU, 116, 23, 12, 42, 17, 2176
"Hegde, Nidhi", @nokia-bell-labs.com, 0, 1, 0, 0, 0, 0, , SIGMETRICS, , , , , F, , COM, 93, 16, 12, 23, 19, 822
"Hegde, Nikhil", , 0, 0, 0, 0, 0, 1, , , , , , ISPASS_17_009, , , , , , , , , 
"Heide, Felix", @stanford.edu, 0, 0, 0, 0, 0, 1, , , , , , MICRO_17_006, , US, EDU, 44, 12, 12, 13, 13, 609
"Heide, Friedhelm Meyer Auf Der", @upb.de, 0, 2, 1, 0, 0, 1, , "IPDPS, SPAA", SPAA, , , SPAA_17_019, M, DE, EDU, 251, 32, 13, 79, 23, 3766
"Heidemann, John", @isi.edu, 0, 1, 1, 0, 0, 1, , IMC, IMC, , , IMC_17_028, M, US, EDU, 332, 68, 45, 167, 102, 48257
"Heidinga, Dan", , 0, 1, 0, 0, 0, 0, , VEE, , , , , M, , , , , , , , 
"Heilman, Ethan", @bu.edu, 0, 0, 1, 0, 0, 1, , , NDSS, , , NDSS_17_003, M, US, EDU, 12, 6, 6, 5, 5, 129
"Heinecke, Alexander", @intel.com, 0, 1, 0, 0, 0, 2, , IPDPS, , , , "ISC_17_003, ISC_17_008", M, , COM, 72, 16, 16, 19, 18, 733
"Heinis, Thomas", @imperial.ac.uk, 0, 1, 0, 0, 0, 0, , SIGMOD, , , , , M, UK, EDU, 53, 14, 11, 15, 11, 781
"Heinrich, Franz C.", , 0, 0, 0, 0, 0, 1, , , , , , Cluster_17_010, M, , , , , , , , 
"Heinz, Marcel", , 0, 0, 0, 0, 0, 1, , , , , , SLE_17_024, M, , , , , , , , 
"Heiser, Gernot", @unsw.edu.au, 0, 1, 0, 0, 0, 0, , SOSP, , , , , M, AU, EDU, 269, 46, 33, 113, 74, 9143
"Heitmann, Katrin", , 0, 0, 0, 0, 0, 1, , , , , , HiPC_17_023, F, , , , , , , , 
"Helal, Ahmed E.", @vt.edu, 0, 0, 0, 0, 0, 1, , , , , , IISWC_17_004, M, US, EDU, 8, 2, 2, 0, 0, 7
"Hellerstein, Joseph M.", @berkeley.edu, 0, 0, 0, 0, 0, 1, , , , , , CIDR_17_006, M, US, EDU, 209, 84, 57, 187, 142, 37568
"Helluy, Philippe", @unistra.fr, 0, 0, 0, 0, 0, 1, , , , , , HiPC_17_027, M, FR, EDU, 96, 15, 13, 23, 16, 713
"Hemani, Ahmed", @kth.se, 0, 0, 0, 0, 0, 1, , , , , , IPDPS_17_028, M, SE, EDU, 250, 21, 14, 46, 24, 3662
"Hemmert, Scott", , 0, 0, 0, 0, 0, 1, , , , , , CCGrid_17_036, M, , , , , , , , 
"Hemo, Rotem", , 0, 0, 0, 0, 0, 1, , , , , , SOSP_17_004, M, , , , , , , , 
"Hendahewa, Chathra", @cs.rutgers.edu, 0, 1, 0, 0, 0, 0, , SIGIR, , , , , F, US, EDU, 15, 6, 6, 2, 2, 53
"Hendler, Danny", @cs.bgu.ac.il, 0, 0, 0, 0, 0, 1, , , , , , PODC_17_019, M, IL, EDU, 76, 20, 18, 36, 32, 1692
"Hendrickson, Bruce", @sandia.gov, 0, 1, 0, 0, 0, 0, , PPoPP, , , , , M, US, GOV, 201, 46, 27, 89, 53, 9688
"Henglein, Fritz", @diku.dk, 0, 0, 0, 0, 0, 1, , , , , , PLDI_17_022, M, DK, EDU, 107, 23, 10, 38, 13, 2144
"Heninger, Nadia", @cis.upenn.edu, 0, 0, 1, 0, 0, 1, , , NDSS, , , NDSS_17_024, F, US, EDU, 32, 14, 13, 15, 14, 1908
"Henriksen, Troels", @sigkill.dk, 0, 0, 0, 0, 0, 1, , , , , , PLDI_17_022, M, DK, EDU, 9, 4, 4, 1, 1, 46
"Henrio, Ludovic", @cnrs.fr, 0, 0, 0, 0, 0, 1, , , , , , SOCC_17_002, M, FR, EDU, 107, 16, 12, 39, 18, 1278
"Henry, Ryan", @indiana.edu, 0, 0, 0, 0, 0, 1, , , , , , CCS_17_085, M, US, EDU, 19, 8, 7, 8, 7, 207
"Hensbergen, Eric Van", @arm.com, 0, 2, 0, 1, 0, 0, , "SC, ISPASS", , SC, , , M, , COM, 87, 20, 15, 32, 16, 1469
"Henschel, Robert", , 0, 0, 0, 0, 0, 1, , , , , , CLOUD_17_011, M, , , , , , , , 
"Heo, Kihong", @cis.upenn.edu, 0, 0, 0, 0, 0, 1, , , , , , OOPSLA_17_010, M, US, EDU, 14, 5, 5, 2, 2, 117
"Heo, Taekyung", @kaist.ac.kr, 0, 0, 0, 0, 0, 1, , , , , , ISCA_17_034, M, KR, EDU, 2, 1, 1, 0, 0, 8
"Heras, Dora B.", , 1, 0, 0, 0, 0, 0, EuroPar, , , , , , F, , , , , , , , 
"Herath, Mahen", , 0, 0, 0, 0, 0, 1, , , , , , HiPC_17_012, M, , , , , , , , 
"Herault, Thomas", @eecs.utk.edu, 1, 2, 1, 0, 0, 0, ICPP, "SC, HiPC", SC, , , , M, US, EDU, 129, 28, 24, 54, 42, 3458
"Herbst, Nikolas", @uni-wuerzburg.de, 0, 0, 0, 0, 0, 1, , , , , , ICPE_17_007, M, DE, EDU, 27, 9, 9, 9, 9, 482
"Herger, Lorraine M.", , 0, 0, 0, 1, 0, 0, , , , CLOUD, , , F, , , , , , , , 
"Herley, Cormac", @microsoft.com, 0, 0, 0, 0, 0, 1, , , , , , SP_17_045, M, , COM, 200, 45, 35, 102, 70, 10636
"Herley, Kieran T.", , 0, 1, 0, 0, 0, 0, , EuroPar, , , , , M, , , , , , , , 
"Herlihy, Maurice", @cs.brown.edu, 0, 0, 0, 0, 2, 3, , , , , "SPAA, PODC", "SPAA_17_009, SPAA_17_026, PODC_17_027", M, US, EDU, 390, 61, 37, 170, 105, 23361
"Hermann, Ben", @st.informatik.tu-darmstadt.de, 0, 0, 0, 0, 0, 1, , , , , , SP_17_016, , DE, EDU, 15, 4, 4, 2, 2, 62
"Hermenier, Fabien", @nutanix.com, 0, 0, 0, 0, 0, 2, , , , , , "EuroPar_17_031, SOCC_17_002", M, , COM, 40, 10, 9, 10, 9, 903
"Hernandez, Grant", @ufl.edu, 0, 0, 0, 0, 0, 1, , , , , , CCS_17_139, M, US, EDU, 5, 1, 1, 1, 1, 55
"Hernandez, Oscar", @ornl.gov, 0, 0, 0, 0, 0, 1, , , , , , IPDPS_17_023, M, US, GOV, 77, 13, 10, 16, 11, 567
"Hernich, André", @liverpool.ac.uk, 0, 0, 0, 0, 0, 1, , , , , , PODS_17_016, M, UK, EDU, 29, 10, 9, 10, 8, 235
"Herodotou, Herodotos", @cut.ac.cy, 0, 0, 0, 0, 0, 1, , , , , , SIGMOD_17_062, M, CY, EDU, 26, 14, 13, 14, 14, 1409
"Herold, Gottfried", , 0, 0, 0, 0, 0, 1, , , , , , CCS_17_097, M, , , , , , , , 
"Heroux, Michael", @sandia.gov, 1, 2, 0, 0, 0, 0, SC, "IPDPS, Cluster", , , , , M, US, GOV, 305, 27, 25, 68, 47, 5107
"Herrmann, Carl", @uni-heidelberg.de, 0, 0, 0, 0, 0, 1, , , , , , SP_17_022, M, DE, EDU, 59, 20, 17, 28, 24, 1747
"Herrmann, Julien", , 0, 0, 0, 0, 0, 1, , , , , , CCGrid_17_044, , , , , , , , , 
"Herrmann, Kai", @tu-dresden.de, 0, 0, 0, 0, 0, 1, , , , , , SIGMOD_17_085, M, DE, EDU, 9, 2, 2, 0, 0, 8
"Herschel, Melanie", @ipvs.uni-stuttgart.de, 0, 1, 0, 0, 0, 0, , SIGMOD, , , , , F, DE, EDU, 53, 19, 16, 25, 23, 1368
"Hershkowitz, Ellis", @brown.edu, 0, 0, 0, 0, 0, 1, , , , , , PODC_17_004, M, US, EDU, 6, 1, 1, 1, 1, 14
"Herzberg, Amir", @cs.biu.ac.il, 0, 1, 1, 0, 0, 1, , NDSS, NDSS, , , NDSS_17_044, M, IL, EDU, 223, 39, 23, 89, 54, 7890
"Herzog, Marco", , 0, 0, 0, 0, 0, 1, , , , , , CCS_17_020, M, , , , , , , , 
"Hess, Sibylle", , 0, 1, 0, 0, 0, 0, , ICDM, , , , , F, , , , , , , , 
"Hetland, Conor", , 0, 0, 0, 0, 0, 1, , , , , , ICAC_17_006, , , , , , , , , 
